自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
VOLKSWAGEN,ゴルフ6,ABA-1KCAV/ABA-1KCAX/ABA-1KCBZ/ABA-1KCCZ/ABA-1KCDL/ABA-1KCTH/DBA-1KCAV/DBA-1KCAX/DBA-1KCBZ/DBA-1KCCZ/DBA-1KCDL/DBA-1KCTH,08～13,2WD<br>フロントストラット外径:50mm<br>電子制御ショック非対応,474211,,247382,CM-VO17-qq-e-f1-120k,CM-VO17-qq-e-d-120k,CM-VO17,XYZ,CMタイプ車高調,調整式ピロアッパー/純正アッパー,16K/18K,,フルタップ式車高調,現車確認必要,,500000,2000,517000
VOLKSWAGEN,ゴルフ6,ABA-1KCAV/ABA-1KCAX/ABA-1KCBZ/ABA-1KCTH/DBA-1KCAV/DBA-1KCAX/DBA-1KCBZ/DBA-1KCTH,08～13,2WD<br>フロントストラット外径:55mm<br>電子制御ショック非対応,474211,,247091,CM-VO19-qq-e-f1-122k,CM-VO19-qq-e-d-122k,CM-VO19,XYZ,CMタイプ車高調,調整式ピロアッパー/純正アッパー,16K/18K,,フルタップ式車高調,現車確認必要,,500000,2000,517000
VOLKSWAGEN,ゴルフ6 GTI,ABA-1KCCZ/DBA-1KCCZ/ABA-1KCDL/DBA-1KCDL,08～13,フロントストラット外径:55mm<br>電子制御ショック非対応,474211,,247090,CM-VO19-B-qq-e-f1-123k,CM-VO19-B-qq-e-d-123k,CM-VO19-B,XYZ,CMタイプ車高調,調整式ピロアッパー/純正アッパー,16K/18K,,フルタップ式車高調,現車確認必要,,500000,2000,517000
VOLKSWAGEN,ゴルフ6R,ABA-1KCDLF,08～13,フロントストラット外径:50mm<br>電子制御ショック非対応,474211,,246208,CM-VO18-qq-e-f1-121k,CM-VO18-qq-e-d-121k,CM-VO18,XYZ,CMタイプ車高調,調整式ピロアッパー/純正アッパー,16K/18K,,フルタップ式車高調,現車確認必要,,500000,2000,517000
VOLKSWAGEN,ゴルフ6R,ABA-1KCDLF,08～13,フロントストラット外径:55mm<br>電子制御ショック非対応,474211,,247693,CM-VO20-qq-e-f1-124k,CM-VO20-qq-e-d-124k,CM-VO20,XYZ,CMタイプ車高調,調整式ピロアッパー/純正アッパー,16K/18K,,フルタップ式車高調,現車確認必要,,500000,2000,517000
VOLKSWAGEN,シロッコ,ABA-13CAV/ABA-13CAW/ABA-13CCZ/ABA-13CTH/DBA-13CAV/DBA-13CAW/DBA-13CCZ/DBA-13CTH,08～UP,フロントストラット外径:50mm<br>電子制御ショック非対応,474211,,246209,CM-VO44-qq-e-f1-125k,CM-VO44-qq-e-d-125k,CM-VO44,XYZ,CMタイプ車高調,調整式ピロアッパー/純正アッパー,16K/18K,,フルタップ式車高調,現車確認必要,,500000,2000,517000
VOLKSWAGEN,シロッコ,ABA-13CAV/ABA-13CAW/ABA-13CCZ/ABA-13CTH/DBA-13CAV/DBA-13CAW/DBA-13CCZ/DBA-13CTH,08～UP,フロントストラット外径:55mm<br>電子制御ショック非対応,474211,,246210,CM-VO45-qq-e-f1-126k,CM-VO45-qq-e-d-126k,CM-VO45,XYZ,CMタイプ車高調,調整式ピロアッパー/純正アッパー,16K/18K,,フルタップ式車高調,現車確認必要,,500000,2000,517000
スズキ,スイフト,ZC11S/ZC21S/ZC31S/ZC71S,H16～H22,スイフトスポーツ可,474211,,246801,CM-SZ06-qq-e-f1-107k,CM-SZ06-qq-e-d-107k,CM-SZ06,XYZ,CMタイプ車高調,純正アッパー/純正アッパー,12K/12.5K,,フルタップ式車高調,,,500000,2000,497000
スバル,BRZ,ZC6,H24～UP,,474211,,246799,CM-SU00-qq-e-f1-98k,CM-SU00-qq-e-d-98k,CM-SU00,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,14K/14K,,フルタップ式車高調,,,500000,2000,497000
スバル,WRX S4,VAG,H26～UP,,474211,,246519,CM-SU19-qq-e-f1-105k,CM-SU19-qq-e-d-105k,CM-SU19,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
スバル,WRX STI,VAB,H26～UP,,474211,,246206,CM-SU19-qq-e-f1-106k,CM-SU19-qq-e-d-106k,CM-SU19,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
スバル,インプレッサ,GC8/GF8,H5～H13,WRX,474211,,247087,CM-SU04-qq-e-f1-99k,CM-SU04-qq-e-d-99k,CM-SU04,XYZ,CMタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
スバル,インプレッサ,GDA,H12～H19,WRX A-G,474211,,246800,CM-SU05-qq-e-f1-100k,CM-SU05-qq-e-d-100k,CM-SU05,XYZ,CMタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
スバル,インプレッサ,GDB,H16～H19,STI(PCD:5x114.3),474211,,246517,CM-SU12-qq-e-f1-103k,CM-SU12-qq-e-d-103k,CM-SU12,XYZ,CMタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
スバル,インプレッサ,GH2/GH3/GH6/GH7/GH8,H19～H26,,474211,,247381,CM-SU06-qq-e-f1-101k,CM-SU06-qq-e-d-101k,CM-SU06,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
スバル,インプレッサ,GRB,H19～H26,STI,474211,,246516,CM-SU10-qq-e-f1-102k,CM-SU10-qq-e-d-102k,CM-SU10,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
スバル,レガシィB4/レガシィツーリングワゴン,BM#/BR#,H21～H26,,474211,,246518,CM-SU17-qq-e-f1-104k,CM-SU17-qq-e-d-104k,CM-SU17,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,500000
トヨタ,86,ZN6,H24～UP,,474211,,246521,CM-TO35-1-qq-e-f1-109k,CM-TO35-1-qq-e-d-109k,CM-TO35-1,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,14K/14K,,フルタップ式車高調<br>減衰力30段,,,500000,2000,497000
トヨタ,アルテッツァ,SXE10/GXE10,H10～H17,4WD不可,474211,,246520,CM-TO04-qq-e-f1-108k,CM-TO04-qq-e-d-108k,CM-TO04,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,497000
トヨタ,アルテッツァジータ,JCE10W/GXE10W,H13～H17,2WD,474211,,247081,CM-LE06-qq-e-f1-69k,CM-LE06-qq-e-d-69k,CM-LE06,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,497000
トヨタ,ヴィッツ,SCP90/KSP91/NCP91,H17～H22,,474211,,247690,CM-TO63-qq-e-f1-113k,CM-TO63-qq-e-d-113k,CM-TO63,XYZ,CMタイプ車高調,純正アッパー/純正アッパー,12K/3.5K,,フルタップ式車高調,,,500000,2000,497000
トヨタ,スープラ,JZA80,H5～H14,,474211,,247088,CM-TO54-A-qq-e-f1-112k,CM-TO54-A-qq-e-d-112k,CM-TO54-A,XYZ,CMタイプ車高調,アルミリジット/アルミリジット,24.8K/20K,,フルタップ式車高調,,,500000,2000,497000
トヨタ,ソアラ,JZZ30,H3～H12,エアサス車不可,474211,,247089,CM-TO54-qq-e-f1-111k,CM-TO54-qq-e-d-111k,CM-TO54,XYZ,CMタイプ車高調,アルミリジット/アルミリジット,24.8K/20K,,フルタップ式車高調,,,500000,2000,497000
トヨタ,マークX,GRX120/GRX121,H16～H21,4WD不可,474211,,247689,CM-TO43-qq-e-f1-110k,CM-TO43-qq-e-d-110k,CM-TO43,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,26K/22K,,フルタップ式車高調,,,500000,2000,497000
日産,180SX,PS13/RPS13,H1～H11,,474211,,247085,CM-NI33-qq-e-f1-88k,CM-NI33-qq-e-d-88k,CM-NI33,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/14K,,フルタップ式車高調,,,500000,2000,497000
日産,GT-R,R35,H19～UP,スペックV未確認<br>電子制御ショック非対応,474211,,246205,CM-NI47-qq-e-f1-95k,CM-NI47-qq-e-d-95k,CM-NI47,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,22K/18.6K,,フルタップ式車高調,,,500000,2000,517000
日産,シルビア,CS14/S14,H5～H11,,474211,,246514,CM-NI34-qq-e-f1-90k,CM-NI34-qq-e-d-90k,CM-NI34,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/14K,,フルタップ式車高調,,,500000,2000,497000
日産,シルビア,PS13/KPS13/S13,S63～H5,,474211,,247086,CM-NI33-qq-e-f1-89k,CM-NI33-qq-e-d-89k,CM-NI33,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/14K,,フルタップ式車高調,,,500000,2000,497000
日産,スカイライン,V36/PV36/KV36,H18～H26,4WD不可,474211,,246507,CM-IN07-qq-e-f1-67k,CM-IN07-qq-e-d-67k,CM-IN07,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/14K,,フルタップ式車高調<br>リアコイルオーバータイプ,,,500000,2000,497000
日産,スカイライン/スカイラインGT-R,BNR32/HNR32,H1～H6,4WD<br>GTS-4,474211,,246515,CM-NI37-qq-e-f1-91k,CM-NI37-qq-e-d-91k,CM-NI37,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,497000
日産,スカイラインGT-R,BCNR33,H6～H11,,474211,,246797,CM-NI39-qq-e-f1-92k,CM-NI39-qq-e-d-92k,CM-NI39,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,497000
日産,スカイラインGT-R,BNR34,H10～H14,リアショック凹(コの字)タイプ,474211,,246204,CM-NI41-qq-e-f1-93k,CM-NI41-qq-e-d-93k,CM-NI41,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,497000
日産,スカイラインクーペ,CKV36,H19～H26,4WD不可,474211,,247080,CM-IN07-A-qq-e-f1-68k,CM-IN07-A-qq-e-d-68k,CM-IN07-A,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/14K,,フルタップ式車高調<br>リアコイルオーバータイプ,,,500000,2000,497000
日産,スカイラインクーペ,R34/HR34/ER34,H10～H14,2WD<br>ハイキャス付<br>リアショック凹(コの字)タイプ,474211,,246798,CM-NI43-qq-e-f1-94k,CM-NI43-qq-e-d-94k,CM-NI43,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,497000
日産,フェアレディZ,Z33,H14～H20,4WD不可,474211,,247687,CM-NI03-qq-e-f1-86k,CM-NI03-qq-e-d-86k,CM-NI03,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/14K,,フルタップ式車高調<br>リアコイルオーバータイプ,,,500000,2000,497000
日産,フェアレディZ,Z34,H20～UP,4WD不可,474211,,247084,CM-NI04-qq-e-f1-87k,CM-NI04-qq-e-d-87k,CM-NI04,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/14K,,フルタップ式車高調<br>リアコイルオーバータイプ,,リア装着後減衰力調整不可,500000,2000,497000
ホンダ,CR-Z,ZF1/ZF2,H22～H29,,474211,,246794,CM-HN30-qq-e-f1-60k,CM-HN30-qq-e-d-60k,CM-HN30,XYZ,CMタイプ車高調,純正アッパー/純正アッパー,12K/12K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,S2000,AP1/AP2,H11～H21,,474211,,246504,CM-HN47-qq-e-f1-63k,CM-HN47-qq-e-d-63k,CM-HN47,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/20K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,アコード,CU1/CU2,H20～H25,,474211,,247683,CM-HN08-qq-e-f1-46k,CM-HN08-qq-e-d-46k,CM-HN08,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,24.8K/18.6K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,インサイト,ZE2,H21～H26,,474211,,246503,CM-HN35-qq-e-f1-62k,CM-HN35-qq-e-d-62k,CM-HN35,XYZ,CMタイプ車高調,純正アッパー/純正アッパー,12K/12K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,インスパイア,CP3,H19～H24,,474211,,246792,CM-HN09-qq-e-f1-47k,CM-HN09-qq-e-d-47k,CM-HN09,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,24.8K/18.6K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,インテグラ,DC1,H5～H13,USA仕様<br>リアショック凹(コの字)タイプ,474211,,246492,CM-AC09-qq-e-f1-3k,出さない,CM-AC09,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,出さない
ホンダ,インテグラ,DC1,H5～H13,リアショック◎(アイ)タイプ,474211,,246786,CM-AC07-qq-e-f1-1k,CM-AC07-qq-e-d-1k,CM-AC07,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,インテグラ,DC2,H5～H13,USA仕様<br>リアショック凹(コの字)タイプ,474211,,246787,CM-AC10-qq-e-f1-4k,出さない,CM-AC10,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,出さない
ホンダ,インテグラ,DC2,H5～H13,リアショック◎(アイ)タイプ,474211,,247068,CM-AC08-qq-e-f1-2k,CM-AC08-qq-e-d-2k,CM-AC08,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,インテグラタイプR,DC5,H13～H19,,474211,,247677,CM-AC13-qq-e-f1-5k,CM-AC13-qq-e-d-5k,CM-AC13,XYZ,CMタイプ車高調,調整式ピロアッパー/アルミリジット,18K/18K,,フルタップ式車高調<br>リア:ネジ式,,,500000,2000,497000
ホンダ,シビック,EG3/EG4,H3～H7,USA仕様<br>シングルカム<br>リアショック凹(コの字)タイプ,474211,,247078,CM-HN16-qq-e-f1-54k,出さない,CM-HN16,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,出さない
ホンダ,シビック,EG3/EG4,H3～H7,シングルカム<br>リアショック◎(アイ)タイプ,474211,,247077,CM-HN14-qq-e-f1-52k,CM-HN14-qq-e-d-52k,CM-HN14,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,シビック,EG6,H3～H7,USA仕様<br>ツインカム<br>リアショック凹(コの字)タイプ,474211,,247684,CM-HN17-qq-e-f1-55k,出さない,CM-HN17,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,出さない
ホンダ,シビック,EG6,H3～H7,ツインカム<br>リアショック◎(アイ)タイプ,474211,,246793,CM-HN15-qq-e-f1-53k,CM-HN15-qq-e-d-53k,CM-HN15,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/18K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,シビック,EK2/EK3/EK8,H7～H12,,474211,,247685,CM-HN18-qq-e-f1-56k,CM-HN18-qq-e-d-56k,CM-HN18,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,22K/18K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,シビック,EK4/EK9,H7～H12,,474211,,247372,CM-HN19-qq-e-f1-57k,CM-HN19-qq-e-d-57k,CM-HN19,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,22K/18K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,シビック,ES1/ES3/EU1/EU3,H12～H17,,474211,,247373,CM-HN21-qq-e-f1-59k,CM-HN21-qq-e-d-59k,CM-HN21,XYZ,CMタイプ車高調,調整式ピロアッパー/アルミリジット,18K/18K,,リア:ネジ式,,,500000,2000,497000
ホンダ,シビック/CR-X,EF2,H1～H3,USA仕様<br>リアショック凹(コの字)タイプ,474211,,247075,CM-HN12-qq-e-f1-50k,出さない,CM-HN12,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,出さない
ホンダ,シビック/CR-X,EF2,H1～H3,リアショック◎(アイ)タイプ,474211,,246202,CM-HN10-qq-e-f1-48k,CM-HN10-qq-e-d-48k,CM-HN10,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,シビック/CR-X,EF6/EF7/EF8,S63～H4,USA仕様<br>リアショック凹(コの字)タイプ,474211,,247076,CM-HN13-qq-e-f1-51k,出さない,CM-HN13,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,出さない
ホンダ,シビック/CR-X,EF6/EF7/EF8,S63～H4,リアショック◎(アイ)タイプ,474211,,246502,CM-HN11-qq-e-f1-49k,CM-HN11-qq-e-d-49k,CM-HN11,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,18K/16K,,フルタップ式車高調,,,500000,2000,497000
ホンダ,シビックタイプR,EP3,H12～H17,,474211,,247079,CM-HN20-qq-e-f1-58k,CM-HN20-qq-e-d-58k,CM-HN20,XYZ,CMタイプ車高調,調整式ピロアッパー/アルミリジット,18K/18K,,リア:ネジ式,,,500000,2000,497000
ホンダ,フィット,GE6/GE8,H19～H25,2WD,474211,,247374,CM-HN34-qq-e-f1-61k,CM-HN34-qq-e-d-61k,CM-HN34,XYZ,CMタイプ車高調,純正アッパー/純正アッパー,12K/12K,,フルタップ式車高調,,,500000,2000,497000
マツダ,RX-7,FD3S,H3～H15,,474211,,246203,CM-MA30-qq-e-f1-75k,CM-MA30-qq-e-d-75k,CM-MA30,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,20K/20K,,フルタップ式車高調,,,500000,2000,497000
マツダ,アクセラ,BK3P/BK5P/BKEP,H15～H21,2WD<br>マツダスピード不可,474211,,246509,CM-MA02-qq-e-f1-72k,CM-MA02-qq-e-d-72k,CM-MA02,XYZ,CMタイプ車高調,調整式ピロアッパー/アルミリジット,16K/16K,,フルタップ式車高調,,,500000,2000,497000
マツダ,アクセラ/アクセラスポーツ,BLEFW/BL5FW,H21～H25,2WD,474211,,246795,CM-MA04-qq-e-f1-74k,CM-MA04-qq-e-d-74k,CM-MA04,XYZ,CMタイプ車高調,調整式ピロアッパー/アルミリジット,16K/16K,,フルタップ式車高調,,,500000,2000,497000
マツダ,デミオ,DE5FS/DE3FS,H19～H26,2WD,474211,,247376,CM-MA01-qq-e-f1-71k,CM-MA01-qq-e-d-71k,CM-MA01,XYZ,CMタイプ車高調,固定式ピロアッパー/アルミリジット,12K/9K,,フルタップ式車高調,,,500000,2000,497000
マツダ,マツダスピードアクセラ,BK3P,H18～H21,,474211,,247686,CM-MA03-qq-e-f1-73k,CM-MA03-qq-e-d-73k,CM-MA03,XYZ,CMタイプ車高調,調整式ピロアッパー/アルミリジット,16K/16K,,フルタップ式車高調,,,500000,2000,497000
三菱,ギャランフォルティス,CY3A/CY4A/CX3A/CX4A,H19～H27,,474211,,247379,CM-MT30-qq-e-f1-85k,CM-MT30-qq-e-d-85k,CM-MT30,XYZ,CMタイプ車高調,調整式ピロアッパー/アルミリジット,16K/12K,,フルタップ式車高調,,,500000,2000,497000
三菱,ランサーエボリューションIV/V/VI,CN9A/CP9A,H8～H9,,474211,,246513,CM-MT18-qq-e-f1-82k,CM-MT18-qq-e-d-82k,CM-MT18,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,16K/16K,,フルタップ式車高調,,,500000,2000,497000
三菱,ランサーエボリューションVII/VIII/IX,CT9A,H13～H15,,474211,,246796,CM-MT19-qq-e-f1-83k,CM-MT19-qq-e-d-83k,CM-MT19,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,18K/18K,,フルタップ式車高調,,,500000,2000,497000
三菱,ランサーエボリューションX,CZ4A,H19～H27,,474211,,247378,CM-MT20-qq-e-f1-84k,CM-MT20-qq-e-d-84k,CM-MT20,XYZ,CMタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,18K/18K,,フルタップ式車高調,,,500000,2000,497000
レクサス,IS250/IS350,GSE20/GSE21,H17～H25,4WD不可,474211,,246508,CM-LE07-qq-e-f1-70k,CM-LE07-qq-e-d-70k,CM-LE07,XYZ,CMタイプ車高調,固定式ピロアッパー/固定式ピロアッパー,24.8K/20K,,フルタップ式車高調,,,500000,2000,497000
